Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KX130863.fasta	92.62	58.60	59.03	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KX130863.1 Shigella phage SHSML-45, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KP143763.fasta	91.60	52.13	47.25	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KP143763.1 Salmonella phage Shivani, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KJ190157.fasta	95.30	79.46	79.73	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KJ190157.1 Escherichia phage vB_EcoS_FFH1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	93.40	73.45	66.05	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN970211.fasta	94.45	75.38	70.37	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN970211.1 Phage NBEco001, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN026741.fasta	94.22	79.14	77.98	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN026741.1 Salmonella phage Th1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK373796.fasta	93.49	67.65	61.31	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MK373796.1 Escherichia phage vB_EcoS_HdH2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH203051.fasta	91.19	48.86	52.31	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MH203051.1 Escherichia phage Gostya9, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/LR027384.fasta	94.65	73.30	74.16	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	LR027384.1 Escherichia virus vB_Eco_mar004NP2 genome assembly, chromosome: 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KY677846.fasta	95.41	75.60	76.72	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KY677846.1 Escherichia phage phiLLS, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KR422353.fasta	95.19	78.72	82.60	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KR422353.1 Escherichia phage APCEc03, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KM979355.fasta	91.99	57.00	57.23	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KM979355.1 Escherichia phage DT571/2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	94.65	79.10	72.10	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN956514.fasta	94.73	80.23	73.73	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN956514.1 Salmonella phage L6jm, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN022787.fasta	93.75	77.29	76.72	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MN022787.1 Salmonella phage VSe12, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH745368.fasta	94.49	73.33	72.88	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MH745368.2 Escherichia phage fp01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MF431730.fasta	93.86	70.68	63.78	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	MF431730.1 Escherichia phage chee24, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/LN887948.fasta	93.54	68.94	67.15	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	LN887948.1 Escherichia phage slur09 genome assembly slu09, chromosome : 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KY114934.fasta	94.11	68.43	63.21	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KY114934.1 Salmonella phage SP01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KR233164.fasta	92.71	60.60	59.26	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KR233164.1 Salmonella phage NR01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KM979354.fasta	92.75	51.83	52.21	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome	KM979354.1 Escherichia phage DT57C, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	94.41	71.98	65.99	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN970211.fasta	95.74	74.43	70.83	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN970211.1 Phage NBEco001, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN026741.fasta	93.64	71.55	71.87	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN026741.1 Salmonella phage Th1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK373796.fasta	95.99	72.38	66.86	AP019559.1 Escherichia phage SP15 DNA, complete genome	MK373796.1 Escherichia phage vB_EcoS_HdH2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH203051.fasta	93.29	55.23	60.29	AP019559.1 Escherichia phage SP15 DNA, complete genome	MH203051.1 Escherichia phage Gostya9, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/LR027384.fasta	95.24	82.61	85.19	AP019559.1 Escherichia phage SP15 DNA, complete genome	LR027384.1 Escherichia virus vB_Eco_mar004NP2 genome assembly, chromosome: 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KY677846.fasta	95.58	81.32	84.12	AP019559.1 Escherichia phage SP15 DNA, complete genome	KY677846.1 Escherichia phage phiLLS, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KR422353.fasta	94.78	75.62	80.89	AP019559.1 Escherichia phage SP15 DNA, complete genome	KR422353.1 Escherichia phage APCEc03, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KM979355.fasta	94.42	51.11	52.31	AP019559.1 Escherichia phage SP15 DNA, complete genome	KM979355.1 Escherichia phage DT571/2, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ665011.fasta	94.43	78.26	79.78	AP019559.1 Escherichia phage SP15 DNA, complete genome	HQ665011.1 Escherichia phage vB_EcoS_AKFV33, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MT074448.fasta	95.88	80.27	81.43	AP019559.1 Escherichia phage SP15 DNA, complete genome	MT074448.1 Salmonella phage oldekolle, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	95.16	77.26	72.58	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN994496.1 Phage NBEco002, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	95.42	79.90	81.61	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN316588.1 Escherichia phage VEc33, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	93.49	60.69	62.50	AP019559.1 Escherichia phage SP15 DNA, complete genome	MK972715.1 Salmonella phage SE11, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	95.52	83.81	84.47	AP019559.1 Escherichia phage SP15 DNA, complete genome	MH370378.1 Salmonella phage S131, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MF402939.fasta	95.25	77.90	77.94	AP019559.1 Escherichia phage SP15 DNA, complete genome	MF402939.1 Escherichia phage OSYSP, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KY963424.fasta	93.51	63.73	62.41	AP019559.1 Escherichia phage SP15 DNA, complete genome	KY963424.1 Shigella phage SSP1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KX130863.fasta	92.25	50.24	51.60	AP019559.1 Escherichia phage SP15 DNA, complete genome	KX130863.1 Shigella phage SHSML-45, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KP143763.fasta	92.16	55.00	50.81	AP019559.1 Escherichia phage SP15 DNA, complete genome	KP143763.1 Salmonella phage Shivani, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KJ190157.fasta	96.35	86.83	88.81	AP019559.1 Escherichia phage SP15 DNA, complete genome	KJ190157.1 Escherichia phage vB_EcoS_FFH1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AY543070.fasta	91.83	59.28	54.02	AP019559.1 Escherichia phage SP15 DNA, complete genome	AY543070.1 Escherichia phage T5, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	95.01	81.15	75.40	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN956514.fasta	93.90	74.94	70.20	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN956514.1 Salmonella phage L6jm, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN022787.fasta	94.83	70.42	71.26	AP019559.1 Escherichia phage SP15 DNA, complete genome	MN022787.1 Salmonella phage VSe12, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH745368.fasta	94.35	69.37	70.29	AP019559.1 Escherichia phage SP15 DNA, complete genome	MH745368.2 Escherichia phage fp01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MF431730.fasta	95.21	80.31	73.88	AP019559.1 Escherichia phage SP15 DNA, complete genome	MF431730.1 Escherichia phage chee24, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/LN887948.fasta	94.00	71.11	70.61	AP019559.1 Escherichia phage SP15 DNA, complete genome	LN887948.1 Escherichia phage slur09 genome assembly slu09, chromosome : 1
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KY114934.fasta	92.48	56.35	53.06	AP019559.1 Escherichia phage SP15 DNA, complete genome	KY114934.1 Salmonella phage SP01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KR233164.fasta	92.67	59.40	59.21	AP019559.1 Escherichia phage SP15 DNA, complete genome	KR233164.1 Salmonella phage NR01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/KM979354.fasta	94.24	51.21	52.59	AP019559.1 Escherichia phage SP15 DNA, complete genome	KM979354.1 Escherichia phage DT57C, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/AP019559.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/HQ406778.fasta	93.53	74.02	69.40	AP019559.1 Escherichia phage SP15 DNA, complete genome	HQ406778.1 Salmonella phage Spc35, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MT074448.fasta	94.81	65.28	70.50	MN994496.1 Phage NBEco002, complete genome	MT074448.1 Salmonella phage oldekolle, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	94.58	82.80	81.90	MN994496.1 Phage NBEco002, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	92.81	72.52	70.77	MN994496.1 Phage NBEco002, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MT074448.fasta	95.81	80.01	79.48	MN316588.1 Escherichia phage VEc33, complete genome	MT074448.1 Salmonella phage oldekolle, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	94.37	77.83	71.59	MN316588.1 Escherichia phage VEc33, complete genome	MN994496.1 Phage NBEco002, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	93.29	70.77	63.52	MN316588.1 Escherichia phage VEc33, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN970211.fasta	94.85	80.83	75.31	MN316588.1 Escherichia phage VEc33, complete genome	MN970211.1 Phage NBEco001, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	94.62	83.84	76.28	MN316588.1 Escherichia phage VEc33, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN956514.fasta	93.67	75.59	69.33	MN316588.1 Escherichia phage VEc33, complete genome	MN956514.1 Salmonella phage L6jm, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MT074448.fasta	94.34	62.10	61.18	MK972715.1 Salmonella phage SE11, complete genome	MT074448.1 Salmonella phage oldekolle, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	94.15	65.22	59.50	MK972715.1 Salmonella phage SE11, complete genome	MN994496.1 Phage NBEco002, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	93.58	62.46	61.96	MK972715.1 Salmonella phage SE11, complete genome	MN316588.1 Escherichia phage VEc33, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	93.82	74.02	66.79	MK972715.1 Salmonella phage SE11, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN956514.fasta	95.29	69.79	63.49	MK972715.1 Salmonella phage SE11, complete genome	MN956514.1 Salmonella phage L6jm, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN022787.fasta	93.73	69.95	68.74	MK972715.1 Salmonella phage SE11, complete genome	MN022787.1 Salmonella phage VSe12, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	96.07	79.35	70.65	MK972715.1 Salmonella phage SE11, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN970211.fasta	94.15	70.73	65.36	MK972715.1 Salmonella phage SE11, complete genome	MN970211.1 Phage NBEco001, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN026741.fasta	95.08	75.03	73.19	MK972715.1 Salmonella phage SE11, complete genome	MN026741.1 Salmonella phage Th1, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MT074448.fasta	97.02	92.07	92.67	MH370378.1 Salmonella phage S131, complete genome	MT074448.1 Salmonella phage oldekolle, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994496.fasta	94.88	72.38	67.46	MH370378.1 Salmonella phage S131, complete genome	MN994496.1 Phage NBEco002, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN316588.fasta	96.06	83.40	84.52	MH370378.1 Salmonella phage S131, complete genome	MN316588.1 Escherichia phage VEc33, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MK972715.fasta	93.82	68.06	69.53	MH370378.1 Salmonella phage S131, complete genome	MK972715.1 Salmonella phage SE11, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994502.fasta	95.38	85.17	78.52	MH370378.1 Salmonella phage S131, complete genome	MN994502.1 Phage NBSal003, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN956514.fasta	95.43	77.64	72.16	MH370378.1 Salmonella phage S131, complete genome	MN956514.1 Salmonella phage L6jm, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN022787.fasta	95.17	73.22	73.51	MH370378.1 Salmonella phage S131, complete genome	MN022787.1 Salmonella phage VSe12, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH745368.fasta	94.69	76.61	77.01	MH370378.1 Salmonella phage S131, complete genome	MH745368.2 Escherichia phage fp01, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN994504.fasta	94.43	76.25	69.35	MH370378.1 Salmonella phage S131, complete genome	MN994504.1 Phage NBSal005, complete genome
/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MH370378.fasta	/hpcfs/home/ciencias_biologicas/na.portilla10/phallet/Blast_Feed/Tequintavirus/MN970211.fasta	95.78	80.45	75.95	MH370378.1 Salmonella phage S131, complete genome	MN970211.1 Phage NBEco001, complete genome
